"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
44358837590,7755;2;0;1;138;;;;;;;;;"11.06.2021 20:06:08";"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal"
44358837590,7755;2;0;1;187;;;;;;;;;"11.06.2021 20:06:08";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837590,7755;2;0;1;156;;;;;;;;;"11.06.2021 20:06:08";"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal"
44358837590,7755;2;0;1;159;;;;;;;;;"11.06.2021 20:06:08";"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;193;;;;;;;;;"11.06.2021 20:06:09";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;25;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;26;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;27;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;28;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;29;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;30;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;31;;;;;;;;;"11.06.2021 20:06:09";"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;2;;;;;;;;;"11.06.2021 20:06:09";"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;146;;;;;;;;;"11.06.2021 20:06:09";"Rem Diag_WS";"HMI_Connection_HN_Lokaal"
44358837602,3032;2;1;1;150;;;;;;;;;"11.06.2021 20:06:09";"Rem Diag_Relais";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;203;;;;;;;;;"11.06.2021 20:06:09";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;181;;;;;;;;;"11.06.2021 20:06:09";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;175;;;;;;;;;"11.06.2021 20:06:09";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;68;;;;;;;;;"11.06.2021 20:06:09";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;73;;;;;;;;;"11.06.2021 20:06:09";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;62;;;;;;;;;"11.06.2021 20:06:09";"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;66;;;;;;;;;"11.06.2021 20:06:09";"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;107;;;;;;;;;"11.06.2021 20:06:09";"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;108;;;;;;;;;"11.06.2021 20:06:09";"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;103;;;;;;;;;"11.06.2021 20:06:09";"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;92;;;;;;;;;"11.06.2021 20:06:09";"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;93;;;;;;;;;"11.06.2021 20:06:09";"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;88;;;;;;;;;"11.06.2021 20:06:09";"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;52;;;;;;;;;"11.06.2021 20:06:09";"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;53;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;54;;;;;;;;;"11.06.2021 20:06:09";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;55;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;56;;;;;;;;;"11.06.2021 20:06:09";"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;57;;;;;;;;;"11.06.2021 20:06:09";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;58;;;;;;;;;"11.06.2021 20:06:09";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;44;;;;;;;;;"11.06.2021 20:06:09";"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;45;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;47;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;49;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;51;;;;;;;;;"11.06.2021 20:06:09";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;139;;;;;;;;;"11.06.2021 20:06:09";"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal"
44358837602,3148;2;1;1;138;;;;;;;;;"11.06.2021 20:06:09";"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal"
44358837602,3264;2;1;1;187;;;;;;;;;"11.06.2021 20:06:09";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837602,3264;2;1;1;128;;;;;;;;;"11.06.2021 20:06:09";"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal"
44358837602,3264;2;1;1;156;;;;;;;;;"11.06.2021 20:06:09";"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal"
44358837602,3264;2;1;1;157;;;;;;;;;"11.06.2021 20:06:09";"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal"
44358837602,3264;2;1;1;158;;;;;;;;;"11.06.2021 20:06:09";"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;25;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;26;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;27;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;28;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;29;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;30;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8657;2;0;1;31;;;;;;;;;"11.06.2021 20:06:10";"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;203;;;;;;;;;"11.06.2021 20:06:10";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;68;;;;;;;;;"11.06.2021 20:06:10";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;73;;;;;;;;;"11.06.2021 20:06:10";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;62;;;;;;;;;"11.06.2021 20:06:10";"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;66;;;;;;;;;"11.06.2021 20:06:10";"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;52;;;;;;;;;"11.06.2021 20:06:10";"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;53;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;54;;;;;;;;;"11.06.2021 20:06:10";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;55;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;57;;;;;;;;;"11.06.2021 20:06:10";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;58;;;;;;;;;"11.06.2021 20:06:10";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;44;;;;;;;;;"11.06.2021 20:06:10";"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;45;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;47;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;49;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;0;1;51;;;;;;;;;"11.06.2021 20:06:10";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal"
44358837613,8773;2;1;1;159;;;;;;;;;"11.06.2021 20:06:10";"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal"
44358837625,4282;2;0;1;128;;;;;;;;;"11.06.2021 20:06:11";"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal"
44358837625,4282;2;0;1;157;;;;;;;;;"11.06.2021 20:06:11";"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal"
44358837625,4282;2;0;1;158;;;;;;;;;"11.06.2021 20:06:11";"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal"
44358837734,1204;2;6;1;17;;;;;;;;;"11.06.2021 20:06:20";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44358837734,1204;2;3;1;193;;;;;;;;;"11.06.2021 20:06:20";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;25;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;26;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;27;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;28;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;29;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;30;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;6;1;31;;;;;;;;;"11.06.2021 20:06:20";"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;3;1;2;;;;;;;;;"11.06.2021 20:06:20";"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;3;1;146;;;;;;;;;"11.06.2021 20:06:20";"Rem Diag_WS";"HMI_Connection_HN_Lokaal"
44358837734,1319;2;3;1;150;;;;;;;;;"11.06.2021 20:06:20";"Rem Diag_Relais";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;6;1;203;;;;;;;;;"11.06.2021 20:06:20";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;3;1;181;;;;;;;;;"11.06.2021 20:06:20";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;3;1;175;;;;;;;;;"11.06.2021 20:06:20";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;6;1;68;;;;;;;;;"11.06.2021 20:06:20";"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;6;1;73;;;;;;;;;"11.06.2021 20:06:20";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;6;1;62;;;;;;;;;"11.06.2021 20:06:20";"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;6;1;66;;;;;;;;;"11.06.2021 20:06:20";"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;3;1;107;;;;;;;;;"11.06.2021 20:06:20";"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;3;1;108;;;;;;;;;"11.06.2021 20:06:20";"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837734,1435;2;3;1;103;;;;;;;;;"11.06.2021 20:06:20";"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;3;1;92;;;;;;;;;"11.06.2021 20:06:20";"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;3;1;93;;;;;;;;;"11.06.2021 20:06:20";"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;3;1;88;;;;;;;;;"11.06.2021 20:06:20";"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;52;;;;;;;;;"11.06.2021 20:06:20";"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;53;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;54;;;;;;;;;"11.06.2021 20:06:20";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;55;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;3;1;56;;;;;;;;;"11.06.2021 20:06:20";"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;57;;;;;;;;;"11.06.2021 20:06:20";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;58;;;;;;;;;"11.06.2021 20:06:20";"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal"
44358837734,1551;2;6;1;44;;;;;;;;;"11.06.2021 20:06:20";"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;45;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;47;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;49;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;51;;;;;;;;;"11.06.2021 20:06:20";"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;3;1;139;;;;;;;;;"11.06.2021 20:06:20";"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;3;1;138;;;;;;;;;"11.06.2021 20:06:20";"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;3;1;187;;;;;;;;;"11.06.2021 20:06:20";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;128;;;;;;;;;"11.06.2021 20:06:20";"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;3;1;156;;;;;;;;;"11.06.2021 20:06:20";"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;157;;;;;;;;;"11.06.2021 20:06:20";"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal"
44358837734,1667;2;6;1;158;;;;;;;;;"11.06.2021 20:06:20";"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal"
44358837734,1782;2;3;1;159;;;;;;;;;"11.06.2021 20:06:20";"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;193;;;;;;;;;"11.06.2021 20:06:21";"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;2;;;;;;;;;"11.06.2021 20:06:21";"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;146;;;;;;;;;"11.06.2021 20:06:21";"Rem Diag_WS";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;150;;;;;;;;;"11.06.2021 20:06:21";"Rem Diag_Relais";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;181;;;;;;;;;"11.06.2021 20:06:21";"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837741,2963;2;2;1;175;;;;;;;;;"11.06.2021 20:06:21";"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;107;;;;;;;;;"11.06.2021 20:06:21";"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;108;;;;;;;;;"11.06.2021 20:06:21";"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;103;;;;;;;;;"11.06.2021 20:06:21";"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;92;;;;;;;;;"11.06.2021 20:06:21";"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;93;;;;;;;;;"11.06.2021 20:06:21";"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;88;;;;;;;;;"11.06.2021 20:06:21";"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;56;;;;;;;;;"11.06.2021 20:06:21";"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;139;;;;;;;;;"11.06.2021 20:06:21";"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;138;;;;;;;;;"11.06.2021 20:06:21";"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;187;;;;;;;;;"11.06.2021 20:06:21";"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal"
44358837741,3079;2;2;1;156;;;;;;;;;"11.06.2021 20:06:21";"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal"
44358855335,7407;2;2;1;159;;;;;;;;;"11.06.2021 20:31:41";"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal"
44363644926,0648;2;1;1;170;;;;;;;;;"16.06.2021 15:28:42";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44363644937,6389;2;0;1;170;;;;;;;;;"16.06.2021 15:28:43";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44364443329,0394;2;6;1;170;;;;;;;;;"17.06.2021 10:38:24";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44364444469,6528;1;1;3;110001;;;;;;;;;"17.06.2021 10:40:02";"Ga naar bedrijfstoestand 'online'.";
44364444497,1181;1;1;3;140000;"HMI_Connection_HN_Lokaal";"192.168.132.1";"0";"1";;;;;"17.06.2021 10:40:05";"Verbinding opgebouwd: HMI_Connection_HN_Lokaal, station 192.168.132.1, rack 0, plaats 1.";
44365339052,8819;1;1;3;110001;;;;;;;;;"18.06.2021 08:08:14";"Ga naar bedrijfstoestand 'online'.";
44365339080,0694;1;1;3;140000;"HMI_Connection_HN_Lokaal";"192.168.132.1";"0";"1";;;;;"18.06.2021 08:08:17";"Verbinding opgebouwd: HMI_Connection_HN_Lokaal, station 192.168.132.1, rack 0, plaats 1.";
44365490495,4167;2;1;1;76;;;;;;;;;"18.06.2021 11:46:19";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44365490495,4167;2;1;1;54;;;;;;;;;"18.06.2021 11:46:19";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44365490506,9907;2;0;1;76;;;;;;;;;"18.06.2021 11:46:20";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44365490506,9907;2;0;1;54;;;;;;;;;"18.06.2021 11:46:20";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44365490703,6227;2;6;1;76;;;;;;;;;"18.06.2021 11:46:37";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44365490703,6227;2;6;1;54;;;;;;;;;"18.06.2021 11:46:37";"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal"
44368225039,1551;2;1;1;17;;;;;;;;;"21.06.2021 05:24:03";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44368225039,1551;2;1;1;76;;;;;;;;;"21.06.2021 05:24:03";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44368225502,1875;2;0;1;17;;;;;;;;;"21.06.2021 05:24:43";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44368225502,1875;2;0;1;76;;;;;;;;;"21.06.2021 05:24:43";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44368279917,2917;2;6;1;17;;;;;;;;;"21.06.2021 06:43:05";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44368279917,2917;2;6;1;76;;;;;;;;;"21.06.2021 06:43:05";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44370693686,875;2;1;1;170;;;;;;;;;"23.06.2021 16:38:55";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370693710,0347;2;0;1;170;;;;;;;;;"23.06.2021 16:38:57";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370693918,4028;2;1;1;170;;;;;;;;;"23.06.2021 16:39:15";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370693964,6991;2;0;1;170;;;;;;;;;"23.06.2021 16:39:19";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370694265,6713;2;1;1;170;;;;;;;;;"23.06.2021 16:39:45";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370694277,2454;2;0;1;170;;;;;;;;;"23.06.2021 16:39:46";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370694508,7616;2;1;1;170;;;;;;;;;"23.06.2021 16:40:06";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370694520,3357;2;0;1;170;;;;;;;;;"23.06.2021 16:40:07";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370695168,588;2;1;1;170;;;;;;;;;"23.06.2021 16:41:03";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44370695180,162;2;0;1;170;;;;;;;;;"23.06.2021 16:41:04";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
