"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
44665462263,3102;2;2;1;76;2022-04-14 11:05:40;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-23;0;16;0;280;3;6;17,5;1;269;0;0;10218;63;0;0;0
44666420787,8009;2;1;1;203;2022-04-15 10:05:56;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;253;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666420787,8009;2;1;1;76;2022-04-15 10:05:56;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666421509,5139;2;0;1;203;2022-04-15 10:06:58;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;0;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666421509,5139;2;0;1;76;2022-04-15 10:06:58;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666421654,6991;2;6;1;203;2022-04-15 10:07:11;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;0;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666421654,6991;2;6;1;76;2022-04-15 10:07:11;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;80;3;6;11,8;0,7;197;0;0;10289;75;0;0;0
44666461852,4074;2;1;1;203;2022-04-15 11:05:04;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-21;0;16;16;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44666461852,4074;2;1;1;76;2022-04-15 11:05:04;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-21;0;16;0;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44666464265,7639;2;0;1;203;2022-04-15 11:08:33;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-21;0;16;0;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44666464265,7639;2;0;1;76;2022-04-15 11:08:33;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-21;0;16;0;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44666464465,6134;2;6;1;203;2022-04-15 11:08:50;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-21;0;16;0;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44666464465,6134;2;6;1;76;2022-04-15 11:08:50;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-21;0;16;0;60;3;6;12,9;0,7;220;0;0;10287;70;0;0;0
44670481350,9375;2;1;1;171;2022-04-19 11:33:09;"Onjuist scheepvaartseinbeeld bij het sluiten";"HMI_Connection_HN_Lokaal";-38;0;16;841;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670481374,0856;2;0;1;171;2022-04-19 11:33:11;"Onjuist scheepvaartseinbeeld bij het sluiten";"HMI_Connection_HN_Lokaal";-38;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670496699,9074;2;1;1;203;2022-04-19 11:55:15;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670496699,9074;2;1;1;76;2022-04-19 11:55:15;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670498308,0671;2;0;1;203;2022-04-19 11:57:34;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670498308,0671;2;0;1;76;2022-04-19 11:57:34;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670498452,1991;2;6;1;171;2022-04-19 11:57:46;"Onjuist scheepvaartseinbeeld bij het sluiten";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670498452,1991;2;6;1;203;2022-04-19 11:57:46;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44670498452,1991;2;6;1;76;2022-04-19 11:57:46;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-33;0;16;0;110;4;7;17,5;0,6;220;0;0;10151;37;0;0;0
44672813085,3588;2;1;1;170;2022-04-21 19:30:51;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";117;0;9;661;70;6;9;14,5;0,2;6;0;0;10110;53;0;0;0
44672813096,9329;2;0;1;170;2022-04-21 19:30:52;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";117;0;9;0;70;6;9;14,5;0,2;6;0;0;10110;53;0;0;0
44679464926,2153;2;6;1;170;2022-04-28 11:09:30;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-49;8;16;1586;60;4;8;12,6;1;288;0;0;10315;55;0;0;0
44679489758,9815;2;1;1;203;2022-04-28 11:45:15;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-61;0;16;0;60;4;8;12,6;1;288;0;0;10315;55;0;0;0
44679489758,9815;2;1;1;76;2022-04-28 11:45:15;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-61;0;16;0;60;4;8;12,6;1;288;0;0;10315;55;0;0;0
44679493288,831;2;0;1;203;2022-04-28 11:50:20;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-62;0;16;0;60;4;8;12,6;1;288;0;0;10315;55;0;0;0
44679493288,831;2;0;1;76;2022-04-28 11:50:20;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-62;0;16;0;60;4;8;12,6;1;288;0;0;10315;55;0;0;0
44691372103,4954;2;1;1;203;2022-05-10 08:55:50;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-3;2;16;2880;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691372103,4954;2;1;1;76;2022-05-10 08:55:50;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-3;0;16;0;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691372149,6296;2;0;1;203;2022-05-10 08:55:54;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-3;0;16;0;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691372149,6296;2;0;1;76;2022-05-10 08:55:54;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-3;0;16;0;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691372318,2755;2;6;1;203;2022-05-10 08:56:08;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-3;0;16;0;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691372318,2755;2;6;1;76;2022-05-10 08:56:08;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-3;0;16;0;210;5;9;20,8;0;82;0;0;10162;50;0;0;0
44691399038,044;2;1;1;203;2022-05-10 09:34:37;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";40;0;16;16;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44691399038,044;2;1;1;76;2022-05-10 09:34:37;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";40;0;16;0;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44691399119,0741;2;0;1;203;2022-05-10 09:34:44;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";40;0;16;0;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44691399119,0741;2;0;1;76;2022-05-10 09:34:44;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";40;0;16;0;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44691399329,3287;2;6;1;203;2022-05-10 09:35:02;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";40;0;16;0;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44691399329,3287;2;6;1;76;2022-05-10 09:35:02;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";40;0;16;0;220;7;10;21,3;0,2;141;0;0;10162;49;0;0;0
44704344661,3773;2;1;1;203;2022-05-23 08:16:19;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";14;271;16;3065;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704344661,3773;2;1;1;76;2022-05-23 08:16:19;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704344996,8866;2;0;1;203;2022-05-23 08:16:48;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704344996,8866;2;0;1;76;2022-05-23 08:16:48;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345216,8171;2;1;1;203;2022-05-23 08:17:07;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345216,8171;2;1;1;76;2022-05-23 08:17:07;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345251,5394;2;0;1;203;2022-05-23 08:17:10;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345251,5394;2;0;1;76;2022-05-23 08:17:10;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345407,8357;2;6;1;203;2022-05-23 08:17:23;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704345407,8357;2;6;1;76;2022-05-23 08:17:23;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";14;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704355403,1019;2;1;1;203;2022-05-23 08:31:47;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";35;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704355403,1019;2;1;1;76;2022-05-23 08:31:47;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";35;0;16;0;70;1;2;18;0;73;0;0;10027;70;0;0;0
44704392778,831;2;0;1;203;2022-05-23 09:25:36;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";111;0;16;16;50;1;3;19,4;0,2;137;0;0;10020;64;0;0;0
44704392778,831;2;0;1;76;2022-05-23 09:25:36;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";111;0;16;0;50;1;3;19,4;0,2;137;0;0;10020;64;0;0;0
